favorited	contributors	truncated	text	created_at	retweeted	in_reply_to_status_id_str	coordinates	in_reply_to_user_id_str	source	in_reply_to_status_id	in_reply_to_screen_name	id_str	place	retweet_count	geo	id	in_reply_to_user_id
False	None	False	Community relations, #EDL style: Neighbours Terrified As 13 Arrested At Violent Sunderland Mosque Protest -  http://t.co/84TbHrlk	Sat Oct 06 19:30:49 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	254665030354739201	None	6	None	254665030354739201	None
False	None	False	I added a video to a @YouTube playlist http://t.co/eZo50oMk Bedfordshire Police Commissioner Candidates Debate (Part One.)	Sat Oct 06 19:15:31 +0000 2012	False	None	None	None	<a href="http://www.google.com/" rel="nofollow">Google</a>	None	None	254661180772216832	None	0	None	254661180772216832	None
False	None	False	I uploaded a @YouTube video http://t.co/eZo50oMk Bedfordshire Police Commissioner Candidates Debate (Part One.)	Sat Oct 06 16:23:23 +0000 2012	False	None	None	None	<a href="http://www.google.com/" rel="nofollow">Google</a>	None	None	254617861820129280	None	0	None	254617861820129280	None
False	None	False	#EDL's Kenny Holden handed community order over Facebook messages: http://t.co/KGZuNLrI	Sat Oct 06 16:22:00 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	254617515257364480	None	5	None	254617515257364480	None
False	None	False	Breaking on BBC News - Twelve arrests at #EDL gathering in Sunderland: http://t.co/tfZqmlyI	Sat Oct 06 16:16:16 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	254616070047031296	None	2	None	254616070047031296	None
False	None	False	Anti islamophobia protest currently in progress at Parliament. Turnout 1000 approx. Don't know the details, I was passing by in a cab. #EDL	Sat Oct 06 15:26:46 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	254603611915554817	None	5	None	254603611915554817	None
False	None	False	#EDL And Religious Groups: Faith Leaders Call For Unity Against English Defence League http://t.co/gKVKCa9S via @huffingtonpost	Sat Oct 06 11:57:26 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	254550933449617408	None	1	None	254550933449617408	None
False	None	False	“@ste_s_walsall: @BrownhillsBob @EDLNewsXtra no pub got smashed up every1 needs to stop spreading bullshit” &lt; Explain the table leg. #EDL	Sat Oct 06 11:09:42 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	254538920862298113	None	1	None	254538920862298113	None
False	None	False	@rehsifgnik I removed it. I accidentally put the video up.	Sat Oct 06 09:42:40 +0000 2012	False	254487936714817536	None	76337644	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	254487936714817536	rehsifgnik	254517019406389248	None	0	None	254517019406389248	76337644
False	None	False	Young People’s award for gang member turned role model - Peterborough Telegraph http://t.co/osM39ezt #EDL	Sat Oct 06 09:16:16 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	254510372365676544	None	2	None	254510372365676544	None
False	None	False	The  Daily Everything is out! http://t.co/PNOvGC5p ▸ Top stories today via @roblugg	Sat Oct 06 05:23:12 +0000 2012	False	None	None	None	<a href="http://paper.li" rel="nofollow">Paper.li</a>	None	None	254451720556523521	None	0	None	254451720556523521	None
False	None	False	HOPE not hate blog: A Question For The English Democrats http://t.co/65OuJ7QH #EDL	Fri Oct 05 22:54:18 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	254353853246472193	None	3	None	254353853246472193	None
False	None	False	Mick Connolley attempts to convince us Muslims smashed up the pub in Walsall, despite #EDL being caught on film... http://t.co/vOBRrAUd	Fri Oct 05 22:01:43 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	254340617159712768	None	5	None	254340617159712768	None
False	None	False	You can either read this ghost written sycophantic crap: http://t.co/Fhh0pQOa or listen to this: http://t.co/q3gdDapi Your call, really #EDL	Fri Oct 05 21:48:33 +0000 2012	False	None	None	None	web	None	None	254337306809487361	None	2	None	254337306809487361	None
False	None	False	#EDL's Hel Gower complains about not having free speech. On the radio. In front of thousands of listeners... http://t.co/qS0o9fUc	Fri Oct 05 19:36:07 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	254303975581564928	None	3	None	254303975581564928	None
False	None	False	@edlsupportgroup's Hel Gower gets angry about being made a fool of on radio  http://t.co/qS0o9fUc  #OWNED http://t.co/9LWtZvk1 #EDL	Fri Oct 05 19:28:52 +0000 2012	False	None	None	220331507	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlsupportgroup	254302151969484800	None	2	None	254302151969484800	220331507
False	None	False	Admirers of Kevin Carroll's campaign    manifesto have been a little hard to come by, but here's one... #EDLhttp://t.co/Ec5yrnmE	Fri Oct 05 17:33:14 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	254273051385016321	None	4	None	254273051385016321	None
False	None	False	@LuchadoreMierda I tried to get Virgin Cable. It's not available in my area of town.	Fri Oct 05 09:01:02 +0000 2012	False	254143614471520257	None	233296333	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	254143614471520257	LuchadoreMierda	254144153863204864	None	0	None	254144153863204864	233296333
False	None	False	Presumably, these proposed treatments for those in police custody won't apply to the far-right... #EDLhttp://t.co/KVTFs6WZ	Fri Oct 05 08:59:36 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	254143793509564416	None	1	None	254143793509564416	None
False	None	False	Warren Faulkner doing his best to convince people that the Infidels are capable of pulling a crowd. #EDLhttp://t.co/cFVX7aBZ	Fri Oct 05 08:59:29 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	254143763167977473	None	1	None	254143763167977473	None
False	None	False	#FF @NemesisREPUBLIC @vickyclementine @slatedl @TellMamaUK @MrTumshie @coughlan616 @edlnews @hopenothate @GreatAuntVi @BrightonBlitz	Fri Oct 05 08:54:47 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	254142578059010049	None	1	None	254142578059010049	None
False	None	False	@british_freedom actually uploaded this debate themselves: http://t.co/q3gdDapi but then deleted it after they bothered to listen to it #EDL	Fri Oct 05 08:52:40 +0000 2012	False	None	None	15610459	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	british_freedom	254142047043321856	None	6	None	254142047043321856	15610459
False	None	False	Bedfordshire Police Commissioner Debate: Part One. http://t.co/q3gdDapi #EDL	Fri Oct 05 06:19:12 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	254103428169617408	None	1	None	254103428169617408	None
False	None	False	The  Daily Everything is out! http://t.co/PNOvGC5p ▸ Top stories today via @GoodwinMJ	Fri Oct 05 05:23:14 +0000 2012	False	None	None	None	<a href="http://paper.li" rel="nofollow">Paper.li</a>	None	None	254089342379769856	None	0	None	254089342379769856	None
False	None	False	[Footage] The amount of lies #EDL leader Tommy Robinson can cram into seven minutes. http://t.co/nW2lvk5A via @vickyclementine	Fri Oct 05 00:36:37 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	254017213982445569	None	2	None	254017213982445569	None
False	None	False	I liked a @YouTube video http://t.co/ZT4nlQOC Tommy - Pork Pies - Robinson	Thu Oct 04 23:23:53 +0000 2012	False	None	None	None	<a href="http://www.google.com/" rel="nofollow">Google</a>	None	None	253998906805981184	None	0	None	253998906805981184	None
False	None	False	I added a video to a @YouTube playlist http://t.co/ZT4nlQOC Tommy - Pork Pies - Robinson	Thu Oct 04 23:23:39 +0000 2012	False	None	None	None	<a href="http://www.google.com/" rel="nofollow">Google</a>	None	None	253998850963038208	None	0	None	253998850963038208	None
False	None	False	[Audio] Bedfordshire Police Commissioner Debate: Part One. http://t.co/q3gdDapi #EDL	Thu Oct 04 23:04:33 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	253994042466115584	None	1	None	253994042466115584	None
False	None	False	@pollitix When @WeGoWhereWeWant is really cross, he makes a dumb video about it. They sort of resemble Jihadi martyrdom vids. #EDL	Thu Oct 04 19:37:15 +0000 2012	False	253936211993976832	None	29235952	web	253936211993976832	pollitix	253941872999944193	None	0	None	253941872999944193	29235952
False	None	False	Is it just me, or are #EDL kinda running out of material? This wasn't even that offensive the first time around... http://t.co/SKYfEnjC	Thu Oct 04 19:32:33 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	253940690759847936	None	0	None	253940690759847936	None
False	None	False	The spoof Casuals blog that has infuriated Jeff Marsh (See http://t.co/L2Ec0Uep ) but can you tell the difference? http://t.co/BH25frJK #EDL	Thu Oct 04 19:06:38 +0000 2012	False	None	None	None	web	None	None	253934167971209217	None	1	None	253934167971209217	None
False	None	False	Classic 1994 documentary 'The Nazis: A Warning From History,' airs on BBC Four tonight. Highly recommended! #EDL	Thu Oct 04 16:30:30 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253894876540858368	None	11	None	253894876540858368	None
False	None	False	@edltrobinson fits as many lies into seven minutes as possible. Spot any more? http://t.co/UmI5RPTk #EDL #BFP via @vickyclementine	Thu Oct 04 16:27:54 +0000 2012	False	None	None	374712154	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	EDLTrobinson	253894224062320640	None	8	None	253894224062320640	374712154
False	None	False	Dewsbury #EDL Caught Out Again: http://t.co/ChTxnKNQ via @hopenothate	Thu Oct 04 12:18:36 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253831485432426497	None	1	None	253831485432426497	None
False	None	False	Why were the EDL puppet masters drawn towards football hooligans to form #EDL? http://t.co/97vXckRP #BFP via @vickyclementine	Thu Oct 04 11:27:38 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253818660194500608	None	3	None	253818660194500608	None
False	None	False	@wegowherewewant has a hissy fit over whoever it is who is impersonating his comedy blog. #EDLhttp://t.co/L2Ec0Uep	Thu Oct 04 11:11:14 +0000 2012	False	None	None	637033648	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	wegowherewewant	253814532777074689	None	0	None	253814532777074689	637033648
False	None	False	Paul Wilder's joke about missing child April Jones. Boom, fucking boom... #EDLhttp://t.co/FbF1RYl8	Thu Oct 04 08:54:41 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	253780166772396032	None	5	None	253780166772396032	None
False	None	False	The  Daily Everything is out! http://t.co/PNOvGC5p ▸ Top stories today via @MrTumshie	Thu Oct 04 05:23:21 +0000 2012	False	None	None	None	<a href="http://paper.li" rel="nofollow">Paper.li</a>	None	None	253726982469218304	None	0	None	253726982469218304	None
False	None	False	#EDL leader 'not bothered' if this story: http://t.co/0YQNvTpr is true or not. #Walsall http://t.co/ddCCQLVY	Wed Oct 03 20:26:20 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	253591837955194880	None	7	None	253591837955194880	None
False	None	False	“@Malcolmite: @jontytor IDF flatten a city where 60% of the population is under 16" &lt; Bet you anything he'll tell you its self defence #EDL	Wed Oct 03 19:55:36 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253584105202122752	None	1	None	253584105202122752	None
False	None	False	New from Malatesta: #EDL Die in Walsall: http://t.co/SjPDB8bo	Wed Oct 03 17:31:04 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253547729341538304	None	2	None	253547729341538304	None
False	None	False	@couchtripper I've never thought that religion is conductive to the wellbeing of humanity, and I've never hid that, either. #EDL	Wed Oct 03 16:22:49 +0000 2012	False	253505633318498305	None	20882885	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253505633318498305	couchtripper	253530556975968256	None	0	None	253530556975968256	20882885
False	None	False	@couchtripper Talking of soldiers who sent them on a 'Crusade' in the first place? Christian fundies in the Bush administration? Never! #EDL	Wed Oct 03 15:08:10 +0000 2012	False	253505633318498305	None	20882885	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253505633318498305	couchtripper	253511771351035905	None	0	None	253511771351035905	20882885
False	None	False	@couchtripper There are very dangerous ideas in all three of the Abrahamic faiths. Even the followers of them will tell you that. #EDL	Wed Oct 03 14:55:16 +0000 2012	False	253505633318498305	None	20882885	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253505633318498305	couchtripper	253508522753540096	None	0	None	253508522753540096	20882885
False	None	False	@couchtripper This stream is not here to tub thump for organised religion of any kind, but thank you for such an articulate criticism. #EDL	Wed Oct 03 14:34:41 +0000 2012	False	253501869526237184	None	20882885	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253501869526237184	couchtripper	253503344218341376	None	0	None	253503344218341376	20882885
False	None	False	@couchtripper I'm happy to criticise anything that has the potential to blow the lot of us sky high.	Wed Oct 03 14:20:06 +0000 2012	False	253497523413606400	None	20882885	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253497523413606400	couchtripper	253499674038788098	None	0	None	253499674038788098	20882885
False	None	False	Griffin's Fenian Problems: http://t.co/6zNDFDsl #BNP #EDL via @hopenothate	Wed Oct 03 14:13:01 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253497891283406848	None	0	None	253497891283406848	None
None	False	RT @hopenothate: Nick Griffin &amp; Ireland: a history of lies and shame  http://t.co/rOprChiq	None	253496722104406016	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	253496722104406016	9	None	False	None	None	Wed Oct 03 14:08:22 +0000 2012	None	None
False	None	False	“@islamaniac:  What about the Vikings? Aren't they reason enough for u to murder all pagans and atheists too?” &lt; http://t.co/jyL53S63 #EDL	Wed Oct 03 13:12:22 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253482628152426496	None	0	None	253482628152426496	None
False	None	False	@islamaniac Here's an idea. Why don't the three Abrahamic religions STFU and give us our planet back? #EDL	Wed Oct 03 13:01:31 +0000 2012	False	253478571992043520	None	256134404	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253478571992043520	pcnotforme	253479897782173697	None	0	None	253479897782173697	256134404
None	False	RT @moronwatch: @EDLNewsXtra @JonTytor @jihadwatchRS I denounce moronic denunciations	Wed Oct 03 12:59:17 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	False	None	253479335497957376	None	1	None	253479335497957376	None
False	None	False	@moronwatch @jihadwatchrs I've always wondered why they're so preoccupied with getting me to denounce stuff I had no involvement in. #EDL	Wed Oct 03 12:58:41 +0000 2012	False	253475950468165632	None	133324858	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253475950468165632	moronwatch	253479184335265792	None	0	None	253479184335265792	133324858
False	None	False	“@JonTytor: @EDLNewsXtra works hard at supporting the beheading of babies #edl” &lt; just set up a justgiving account for it. Care to donate?	Wed Oct 03 12:55:37 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253478412407169024	None	0	None	253478412407169024	None
False	None	False	“@wolfeTone83: @EDLNewsXtra what do u work at ?” &lt; None of your business. #EDL	Wed Oct 03 12:53:12 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253477802966409217	None	0	None	253477802966409217	None
False	None	False	Dear Zionists. When you decide to stop talking like unhinged fanatical nutters, I will stop talking to you like you're one. Deal? #EDL	Wed Oct 03 12:22:37 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253470108209520641	None	2	None	253470108209520641	None
False	None	False	“@JonTytor: @EDLNewsXtra http://t.co/PzUb5hNs  &lt;-- deleted scenes” &lt; Never knew Channel Four filmed everything on Blackberrys. #EDL	Wed Oct 03 11:50:06 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253461925793509377	None	0	None	253461925793509377	None
False	None	False	“@Lovely_Infidel: Said the guy from the muslim country fka as Great Britain.” &lt; Yes. Apple maps are in dire need of improvement. #EDL	Wed Oct 03 11:48:10 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253461438859988993	None	2	None	253461438859988993	None
False	None	False	“@JonTytor: http://t.co/PzUb5hNs deleted scenes from "Proud &amp; Prejudiced" Why the need to censor?” &lt; Filmed on amateur equipment? Quite #EDL	Wed Oct 03 11:43:56 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253460371199901696	None	0	None	253460371199901696	None
False	None	False	“@JonTytor: @EDLNewsXtra is nothing more than a violent Jew hater in disguise." &lt; Stock Zionist retort. Change the record. #EDL	Wed Oct 03 11:36:30 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253458500318019584	None	0	None	253458500318019584	None
False	None	False	@JonTytor @jihadwatchRS Why is it that it's only ever morons who ask me to denounce stuff? Oh, @moronwatch. New one for you, bud. #EDL	Wed Oct 03 10:45:47 +0000 2012	False	253444911918104577	None	474363536	web	253444911918104577	JonTytor	253445737592008704	None	0	None	253445737592008704	474363536
False	None	False	@JonTytor Furthermore, I have little interest in Israeli/Palestinian affairs. Unless they extend their borders to Surbiton or something #EDL	Wed Oct 03 10:43:24 +0000 2012	False	253443768626335745	None	474363536	web	253443768626335745	JonTytor	253445137705885696	None	0	None	253445137705885696	474363536
False	None	False	RT @JonTytor: @EDLNewsXtra I dont care if I only expose you to ONE person &lt; I'm sure you will one day... Don't give up. X #EDL	Wed Oct 03 10:40:26 +0000 2012	False	253443768626335745	None	474363536	web	253443768626335745	JonTytor	253444393053335552	None	0	None	253444393053335552	474363536
False	None	False	@JonTytor I'm not taking you very seriously in all honesty. You have 24 followers. I can see why... #EDL	Wed Oct 03 10:34:45 +0000 2012	False	253441874621235201	None	474363536	web	253441874621235201	JonTytor	253442962850189312	None	0	None	253442962850189312	474363536
False	None	False	@JonTytor @divide_by_o You're fine about baby killers when the IDF do it. But they're not proper terrorists are they? #EDL	Wed Oct 03 10:30:04 +0000 2012	False	253440904008974336	None	474363536	web	253440904008974336	JonTytor	253441781994225665	None	0	None	253441781994225665	474363536
False	None	False	@JonTytor If I was into silencing arseholes, I wouldn't have much of a Twitpic archive, would I? #EDL	Wed Oct 03 10:28:16 +0000 2012	False	253439657256292352	None	474363536	web	253439657256292352	JonTytor	253441332276776961	None	0	None	253441332276776961	474363536
False	None	False	@divide_by_o @JonTytor The chances are it is. These guys have form for it.	Wed Oct 03 10:22:57 +0000 2012	False	253439675723816960	None	745245474	web	253439675723816960	divide_by_o	253439992205021184	None	0	None	253439992205021184	745245474
False	None	False	@jihadwatchRS Oh, and can you guys stop pretending to be allied with Christians? Everyone knows what you really think about Christ... #EDL	Wed Oct 03 10:17:34 +0000 2012	False	None	None	19985444	web	None	jihadwatchRS	253438637679706113	None	0	None	253438637679706113	19985444
False	None	False	Please report this tweet by a demented fanatic for gore. Thanks. https://t.co/HPXuOc9H #EDL	Wed Oct 03 10:14:28 +0000 2012	False	None	None	None	web	None	None	253437858076037121	None	2	None	253437858076037121	None
False	None	False	@JonTytor @jihadwatchRS @Atlasshrugs I'll see your beheading a three month old baby and raise you a... http://t.co/A6SzEekA #EDL	Wed Oct 03 10:12:37 +0000 2012	False	253436548018737153	None	474363536	web	253436548018737153	JonTytor	253437391950471170	None	0	None	253437391950471170	474363536
False	None	False	@JonTytor @jihadwatchRS @Atlasshrugs Nobody made them live in a war zone. #EDL	Wed Oct 03 10:08:11 +0000 2012	False	253435081732022273	None	474363536	web	253435081732022273	JonTytor	253436275393175552	None	2	None	253436275393175552	474363536
False	None	False	@JonTytor @jihadwatchRS @Atlasshrugs It's not bad considering that counter-jihadists will go on about 9/11 as if it happened last week. #EDL	Wed Oct 03 10:04:01 +0000 2012	False	253433896648183808	None	474363536	web	253433896648183808	JonTytor	253435229333762048	None	0	None	253435229333762048	474363536
None	False	RT @USAinUK: RT @AZivilik: 9/11 memorial in Grosvenor Square http://t.co/6sbv5VlK	None	253434734359764992	web	False	None	None	253434734359764992	2	None	False	None	None	Wed Oct 03 10:02:03 +0000 2012	None	None
False	None	False	@jihadwatchRS @JonTytor @Atlasshrugs Jesus Akbar! http://t.co/nJBipaB6 #EDL	Wed Oct 03 09:57:03 +0000 2012	False	253432183480545280	None	19985444	web	253432183480545280	jihadwatchRS	253433476156637184	None	1	None	253433476156637184	19985444
False	None	False	@jihadwatchRS @atlasshrugs The Ku Klux Klan didn't blow themselves up, but I'll give your reply 6/10. Not bad. Could do better. #EDL	Wed Oct 03 09:55:19 +0000 2012	False	253432183480545280	None	19985444	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253432183480545280	jihadwatchRS	253433038669742081	None	0	None	253433038669742081	19985444
False	None	False	@JonTytor @EDLNewsXtra @Atlasshrugs @jihadwatchRS To be honest with you, in my area of town you're more likely to see Christian extremists.	Wed Oct 03 09:50:22 +0000 2012	False	253426839513612288	None	474363536	web	253426839513612288	JonTytor	253431794450452481	None	0	None	253431794450452481	474363536
False	None	False	(Documentary) Proud &amp; Prejudiced (Complete) http://t.co/KpUPfaub #EDL	Wed Oct 03 09:43:19 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	253430017386762240	None	2	None	253430017386762240	None
False	None	False	@atlasshrugs and @jihadwatchRS hold conference to prove that they're nothing like Al Qaeda at all... http://t.co/gh45pM9p #EDL	Wed Oct 03 09:21:09 +0000 2012	False	None	None	15669672	web	None	Atlasshrugs	253424437741891584	None	3	None	253424437741891584	15669672
False	None	False	Hmm. Robert Spencer blocked me. Seems that even he knows that his arguments are bullshit. #EDL	Wed Oct 03 09:18:47 +0000 2012	False	None	None	None	web	None	None	253423846240161792	None	2	None	253423846240161792	None
False	None	False	The British Facebook Party's ever increasing need to get noticed takes yet another bizarre turn... #EDL http://t.co/yjCOCzAK	Wed Oct 03 09:10:38 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	253421793442922496	None	1	None	253421793442922496	None
False	None	False	#EDL's Glen Warren purchases a gas mask for the Walthamstow demo. Guess it can get a bit smelly in those kettles. http://t.co/TtsMVjlk	Wed Oct 03 09:06:42 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	253420802022707201	None	1	None	253420802022707201	None
False	None	False	#EDL try to claim 'infiltrators' caused Walsall riots: http://t.co/ump8sSQe	Wed Oct 03 09:02:22 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	253419711931494400	None	4	None	253419711931494400	None
False	None	False	@wolfeTone83 I'm not due into work until 12:30, but thanks for your concern.	Wed Oct 03 08:59:16 +0000 2012	False	253335458451447808	None	827791051	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253335458451447808	wolfeTone83	253418932696928257	None	0	None	253418932696928257	827791051
False	None	False	@mak_art just seeing what LiveLeak will do, please bear with me. Picture won't be as good though. 350mb ceiling on it.	Wed Oct 03 08:37:05 +0000 2012	False	253356736600211456	None	181711153	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253356736600211456	mak_art	253413349767909377	None	0	None	253413349767909377	181711153
False	None	False	The  Daily Everything is out! http://t.co/PNOvGC5p ▸ Top stories today via @SwearyLefty @Izaakson	Wed Oct 03 05:23:19 +0000 2012	False	None	None	None	<a href="http://paper.li" rel="nofollow">Paper.li</a>	None	None	253364585321607169	None	0	None	253364585321607169	None
False	None	False	I uploaded a @YouTube video http://t.co/Th2KIGpn EDL feature on 'Frontline Police.'	Wed Oct 03 01:48:13 +0000 2012	False	None	None	None	<a href="http://www.google.com/" rel="nofollow">Google</a>	None	None	253310455467094016	None	0	None	253310455467094016	None
False	None	False	@mak_art Working on it. If Channel Four put it on 4OD I wouldn't have even bothered. They haven't, and haven't explained why either. #EDL	Wed Oct 03 01:40:45 +0000 2012	False	253298367201943553	None	181711153	web	253298367201943553	mak_art	253308574430797824	None	0	None	253308574430797824	181711153
False	None	False	@couchtripper @EDLNewsXtra It's blocked in the US, but the Youtube version is fine.	Wed Oct 03 01:26:59 +0000 2012	False	253298268358991873	None	20882885	web	253298268358991873	couchtripper	253305112766857216	None	0	None	253305112766857216	20882885
False	None	False	#EDL try to claim 'infiltrators' caused Walsall riots: http://t.co/X5GWNHE2	Wed Oct 03 00:57:29 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	253297687871516673	None	2	None	253297687871516673	None
False	None	False	Peter Rowley's statement of intent before the Walsall demo in which they failed to take any streets back... #EDL http://t.co/InDVOnGj	Wed Oct 03 00:07:40 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	253285149754683392	None	0	None	253285149754683392	None
False	None	False	NWI plead guilty reputedly in connection with this incident: http://t.co/dC9PvPRh #EDL http://t.co/VZtL5xEY	Wed Oct 03 00:03:55 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	253284209093914624	None	0	None	253284209093914624	None
False	None	False	@SaghirM I think if they need anyones permission to use it, it's LFC's. #EDL	Tue Oct 02 23:54:52 +0000 2012	False	253280977374302209	None	192240643	web	253280977374302209	SaghirM	253281930454392832	None	0	None	253281930454392832	192240643
False	None	False	@SaghirM The chances are that it's now exempt from copyright. It's not a Gerry &amp; The Pacemakers composition. It was written in 1942.	Tue Oct 02 23:53:51 +0000 2012	False	253280977374302209	None	192240643	web	253280977374302209	SaghirM	253281673163202560	None	0	None	253281673163202560	192240643
False	None	False	Try pulling this one in Liverpool boneheads. 'You'll Never Walk Again.'... http://t.co/EMahfplT #hillsborough #jft96 #EDL	Tue Oct 02 23:47:38 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253280111481208833	None	1	None	253280111481208833	None
